# Fuente: Wikcionario (es.wiktionary.org), CC BY-SA 4.0, vía kaikki.org/Wiktextract
upalala	interj.	Voz para animar a alguien, especialmente a niños, a levantarse.
upazila	f.	Uno de los subdistritos en los que está dividida cada una de las zilas o distritos de Bangladesh.^([cita requerida])
uperisación	f.	Esterilización de un líquido por inyección de vapor de agua a presión con una temperatura de 150°C durante un segundo.
uperisar	tr.	Esterilizar por uperisación.
uperización	f.	Esterilización de un líquido por inyección de vapor de agua a presión con una temperatura de 150°C durante un segundo; no provoca cambios de sabor o color.
uperizar	tr.	Esterilizar por uperización.
upitudo	adj.	Malhumorado o de mal carácter.
uppercut	m.	Puñetazo que comienza desde abajo y viaja hacia arriba verticalmente apuntando a la barbilla o la parte superior del abdomen del oponente.
ups	interj.	Expresa que se ha cometido un error.
upupa	f.	(Upupa epops) Ave insectívora de plumaje pardo rosado, con las alas y la cola listadas de blanco y negro. Está dotado en la cabeza de un penacho de plumas eréctiles como un abanico.
uracho	m.	Orificio por donde sale la orina de la vejiga.
uracilo	m.	Una de las cuatro bases nitrogenadas que forman parte del ARN. Se representa con la letra U.
uramaki	m.	Maki circular en donde el arroz queda por fuera.
uranio	m.	Mineral radiactivo cuyos compuestos son utilizados en fotografía y para colorear los vidrios. Su isótopo U-235 puede realizar una fisión continuada y es el usado en la bomba atómica.
uranita	adj.	Originario, relativo a, o propio de el planeta Urano.
uranofobia	f.	Miedo irracional y enfermizo al cielo o al paraíso.
uranolito	m.	Fragmento del bólido que se desintegra o explota al entrar en la atmósfera terráquea.
urbanidad	f.	Dícese del trato cortés y los buenos modales.
urbanismo	m.	Estudio y diseño de la interacción de las personas con el entorno construido.
urbanista	adj.	Propio de o relativo al urbanismo.
urbanita	adj.	Que está acostumbrado al estilo de vida y a las costumbres de la ciudad.
urbanización	f.	Acción o efecto de urbanizar (acondicionar un espacio para la vida de ciudad, trazando calles, construyendo edificios y acueducto, etc.) o de urbanizarse (adquirir hábitos de urbanidad o cortesía).
urbanizador	adj.	Que urbaniza solares, campos u otros terrenos.
urbanizar	tr.	Construir lo necesario para que una zona tenga las condiciones típicas de una ciudad (calles pavimentadas, iluminación pública, acceso a servicios de electricidad y alcantarillado, etc.).
urbanizarse	prnl.	Adoptar las normas de urbanidad, cortesía, buenos modales o sociabilidad.
urbano	adj.	Propio de, o relativo de la ciudad.
urbanístico	adj.	Que pertenece o concierne al urbanismo.
urbe	f.	Ciudad de gran población.
urcitano	adj.	Persona originaria o habitante de Urci.
urdidera	f.	Utensilio a modo de devanadera que se utiliza para preparar los hilos para la urdimbre del telar.
urdidora	f.	Utensilio a modo de devanadera que se utiliza para preparar los hilos para la urdimbre del telar.
urdimbre	f.	El conjunto de estos hilos longitudinales en el trabajo de telar ya hecho.
urdir	tr.	Preparar los hilos en la urdidera para pasarlos al telar; disponer los hilos para tejer y empezar la trama.
urdu	m.	Idioma de la familia indoirania que se escribe en caracteres árabes. Es oficial en Pakistán y los estados de Jammu y Cachemira y Andhra Pradesh, en India.
urea	f.	Compuesto orgánico que contiene gran cantidad de nitrógeno y constituye la mayor parte de la materia orgánica contenida en la orina. Es muy soluble en el agua, cristalizable, inodoro e incoloro.
ureasa	f.	Enzima encargada de controlar la descomposicion de la urea.
urente	adj.	Que escuece; ardiente, abrasador.
uretra	f.	Conducto por el que pasa la orina desde la vejiga urinaria hasta el exterior del cuerpo durante la micción.
urgencia	f.	Condición o carácter de urgente.
urgencias	f.	Sección de los hospitales y centros de salud que se ocupa de los casos que requieren atención médica inmediata.
urgenciólogo	adj.	Dicho de un médico, especialista en urgencias.
urgente	adj.	De necesidad inmediata o con la menor demora.
urgentemente	adv.	De manera urgente.
urgir	v.	Dicho de una acción: instar o precisar su pronta ejecución o remedio.
urgues	m.	(Sambucus ebulus) Hierba de la familia de las caprifoliáceas, crece hasta dos metros con tallos erectos; el fruto es una baya tóxica, de color negro, pequeña y globosa de 5 a 6mm de diámetro.
uriangatense	adj.	Originario, relativo a, o propio de Uriangato, Guanajuato, México.
uriburu	m.	(Epicauta leopardina) Especie de coleóptero de la familia Meloidae. Se caracteriza por el veneno que inyecta cuando pica, que si bien no es letal produce una ampolla muy dolorosa.
urinal	m.	Mingitorio (sanitario).
urinario	adj.	Perteneciente o relacionado con la orina o con el proceso de orinar.
urna	f.	Tipo de vasija o caja especial destinada a guardar objetos de valor o las cenizas de los muertos (urna funeraria).
uro	m.	(Bos taurus primigenius) Animal salvaje, hoy extinto, cuya domesticación dio origen a las actuales razas de vacunos.
urocultivo	m.	Cultivo de los microorganismos de la orina de un paciente para determinar el agente de una infección y su tratamiento óptimo.
urodelo	adj.	Se dice de los anfibios que conservan su cola durante la etapa adulta, como ocurre con las salamandras, tritones, proteos y sirenas.
urofobia	f.	Miedo irracional y enfermizo a la orina.
urogallo	m.	(Tetrao urogallus) Ave galliforme de unos 80cm de largo, de patas emplumadas y plumaje que va del gris muy oscuro al pardo oscuro, con reflejos verdes metálicos en las plumas del pecho. Habita los bosques de coníferas de Eurasia.
urolito	m.	Cálculo urinario.
urología	f.	Tratado de las enfermedades del aparato urinario.
urológico	adj.	Que pertenece o concierne a la urología.
urraca	f.	(Cissa spp., Cyanopica spp., Pica spp., Urocissa spp.) Cualquiera de trece especies de aves paseriformes de la familia del cuervo, caracterizadas por su larga cola, su ruidoso graznido y un vistoso plumaje de base blanca y negra.
urraqueño	adj.	Originario, relativo a, o propio de la localidad española de Urrácal.
ursino	adj.	Parecido a un oso.
urso	m.	Hombre alto y corpulento.
urticaria	f.	Enfermedad de la piel, caracterizada por inflamación y comezón.
urtíceo	adj.	Parecido a la ortiga.
urucú	m.	(Bixinea) Arbusto común, de cuyas semillas se extrae una materia colorante cuyo uso es conocido, y que los indios empleaban para pintarse el rostro en sus días festivos o cuando entraban al combate.
uruguayidad	f.	Condición o carácter de uruguayo.
uruguayismo	m.	Expresión, palabra o uso del español que se habla en Uruguay.
uruguayo	adj.	Originario, relativo a, o propio de de Uruguay.
urunday	m.	(Astronium balsanae) Variante de urundey.
urundey	m.	Madera del urundey.
urupa	f.	Bolsa hecha con piel de chivo o de oveja, conservando la lana o pelo por fuera. Se usaba en Chiloé para guardar granos o harina tostada.
urutaú	m.	(Nyctibius griseus) Pájaro nocturno, de plumaje pardo oscuro y el pico muy hendido; lanza durante la noche una especie de alarido prolongado. Habita desde la región sureste de México hasta el noreste de Argentina y Uruguay.
uránico	adj.	Originario, relativo a, o propio del planeta Urano.
urémico	adj.	Que pertenece o concierne a la uremia.
uréter	m.	Conducto por donde desciende la orina desde los riñones a la vejiga.
urólogo	m. y f.	Especialista en urología.
usabilidad	f.	Facilidad con la que una persona puede emplear una herramienta en particular.
usagreño	adj.	Originario, relativo a, o propio de Usagre.
usanza	f.	Moda, costumbre, hábito.
usar	tr.	Emplear algo con un fin determinado, servirse de un objeto para realizar una acción con él.
usarse	prnl.	Llevarse por moda.
useño	adj.	Originario, relativo a, o propio de Estados Unidos.
ushuaiense	adj.	Originario, relativo a, o propio de la ciudad de Ushuaia, de la provincia de Tierra del Fuego de la Argentina.
usina	f.	Recinto industrial de grandes dimensiones cuya producción se relaciona principalmente con la generación de energía eléctrica.
uslero	m.	Cilindro de madera que sirve para estirar la masa.
uso	m.	Acción o efecto de usar o de usarse.
usoniano	adj.	Originario, relativo a, o propio de los Estados Unidos de América.^([cita requerida])
usual	adj.	Que se hace cotidianamente.
usualmente	adv.	De modo usual o habitual.
usuario	m.	Que utiliza habitualmente un bien o servicio.
usucapir	tr.	Adquirir la titularidad de un derecho real, a partir de la posesión de facto del mismo durante un determinado período.
usufructo	m.	Derecho a utilizar o sacar provecho de bienes ajenos como si fueran propios con la obligación de conservar su esencia para el disfrute del dueño original cuando la ley lo señale.
usufructuario	adj.	Es aquel que ostenta el usufructo de una cosa.
usurario	adj.	Que pertenece o concierne a la usura.
usurero	m. y f.	Persona que se dedica a prestar dinero, bienes o servicios cobrando una cuota alta o intereses excesivos.
usurpador	adj.	Que usurpa, un cargo, un puesto o una posición de algún tipo.
usurpar	tr.	Apoderarse de una propiedad o de un derecho que pertenece a otro de una forma violenta.
usuzukuri	m.	Un tipo de corte de sashimi, el más fino de todos, en donde las lonchas se cortan oblícuamente como en el soguizukuri pero con menor grosor.
usía	f.	Su señoría, vuestra merced, también para intercambiar con usted.
uta	f.	Úlcera del rostro que se da comúnmente en los valles húmedos del Perú.
utensilio	m.	Objeto o aparato, normalmente artificial, que se emplea para facilitar o posibilitar un trabajo, ampliando las capacidades naturales del cuerpo humano.
utilero	m. y f.	Persona encargada de la manipulación o creación de elementos de utilería.
utilería	f.	Parte de una obra de teatro que incluye todos los objetos utilizados en ésta para la escenografía.
utilidad	f.	Fruto o interés que se saca de alguna cosa.
utilitario	adj.	Que busca demasiado la utilidad, anteponiéndola a todo lo demás.
utilitarismo	m.	En general, doctrina que promueve la utilidad como criterio básico de juicio.
utilizable	adj.	Que puede o ha de ser usado.
utilización	f.	Efecto y acto de utilizar.
utilizar	tr.	Ayudarse con una herramienta, objeto o servicio para obtener un resultado.
utillaje	m.	Conjunto de utensilios y materiales necesarios para llevar a cabo una tarea.
utopía	f.	Cualquier lugar, idea o proyecto, enormemente atractivo, ideal, pero inalcanzable.
uturunco	adj.	Que pertenece o concierne al Ejército de Liberación Nacional-Movimiento Peronista de Liberación, un grupo guerrillero peronista de la década de 1950.
ututear	intr.	Hurgar, indagar.
ututo	m.	(Tropidurus etheridgei) Lagartija marrón de cabeza grande, cuerpo robusto y cola delgada que habita en la ciudad de Salta.
utópico	adj.	Que pertenece o concierne a la utopía.
uva	f.	Fruto de la vid (Vitis spp.), una baya globosa o elipsoide, de piel delgada de color verde claro a púrpura y pulpa dulce a subácida, más clara que la piel, que se presenta en racimos.
uvala	f.	Depresión kárstica de forma ovalada , resultado de la fusión de varias torcas o dolinas.
uve	f.	Nombre de la letra v.
uvular	adj.	Relacionado con la úvula o propio de ella.
uxoricida	adj.	Se dice de quien mata a su mujer.
uxoricidio	m.	Asesinato de la mujer por su marido.
uyuyuy	interj.	Se usa para denotar falta de temor o intimidación ante una situación o persona.
uzbeco	adj.	Persona originaria o habitante de Uzbekistán.
uzbego	adj.	Natural, propio o habitante de Uzbekistán.
uzbeko	adj.	Persona originaria o habitante de Uzbekistán.
uzi	f.	Subfusil compacto que tiene un calibre de 9 milímetros con munición alojada en la empuñadura del arma.
uña	f.	Capa queratinosa (córnea) que recubre el extremo de los dedos del hombre y de algunos animales. Algunos felinos, como los gatos, tienen uñas retráctiles.
uñazo	m.	Golpe de puntín dado a una pelota.
uñero	m.	Inflamación de la uña, cuando ésta crece más de lo normal y se clava en la piel.
uñeta	f.	Pedazo de plástico que los músicos ponen sobre sus uñas naturales para pulsar instrumentos de cuerda como el arpa y la guitarra.
uñir	tr.	Colocar el yugo o en yunta a bestias o animales de tiro tales como bueyes y mulas.
uñoso	adj.	De uñas largas.
vacacionar	intr.	Irse de vacaciones.
vacación	f.	Acción o efecto de vacar.
vacada	f.	Manada de ganado vacuno.
vacamuchacho	m.	(Crotophaga ani) Garrapatero aní.
vacante	f.	Puesto o cargo libre que no está siendo ocupado por nadie.
vacar	intr.	Cesar uno por algún tiempo en sus habituales negocios, estudios o trabajo.
vacaray	m.	Ternero nonato que se extrae del vientre de la madre cuando se carnea y es una de las achuras más apreciadas. Del cuero del vacaray se hacen sobrepuestos, tiradores, zapatillas, etc.
vacarma	m.	Ruido enorme y colectivo que puede extenderse a larga distancia, como un vecindario o una ciudad entera.
vaciadizo	adj.	Se dice de piezas creadas mediante vaciamiento de metales.
vaciado	m.	El rehundido ó fondo que queda en el neto del pedestal despues de la faja y moldura que le guarnece: y generalmente todo recuadro rehundido, sea en pilastra, pared, etc.
vaciamiento	m.	Salida de lo que estaba contenido en un recipiente o un pozo .
vaciar	tr.	Retirar el interior o contenido de algo.
vaciedad	f.	Necedad, sandez, simpleza.
vacilación	f.	Acción y efecto de vacilar.
vacilada	f.	Acción y resultado de vacilar o tomar el pelo, haciendo confundir o titubear a alguien, por diversión.
vacilador	adj.	Que vacila, que se burla o toma el pelo.
vacilante	adj.	Que vacila o duda.
vacilar	intr.	Moverse con inseguridad, sin paso firme o de modo indeterminado.
